Date,Temp,Dew,Humidity,Precip,Precipprob,Precipcover,Windspeed,Winddir,Sealevelpressure,Cloudcover,Visibility,Solarradiation,Solarenergy,Uvindex,Moonphase,Index Production,Price,Export Number (in Tonnes),USD
2020-11-28,27.1,23.9,83.9,23.72,100,8.33,8.7,139.6,1010.4,38.0,9.1,151.2,13.2,5,0.48,123.727,3437.5,1303271.0,4.0725
2020-11-29,27.3,23.3,80.4,17.42,100,4.17,8.9,175.3,1010.1,41.2,10.0,210.1,18.2,7,0.5,123.727,3437.5,1303271.0,4.0725
2020-11-30,28.3,24.1,79.1,1.39,100,4.17,13.3,173.5,1009.3,39.2,9.8,155.3,13.5,6,0.5,123.727,3437.5,1303271.0,4.069
2020-01-12,27.2,23.8,82.5,3.69,100,8.33,13.9,227.7,1009.8,38.3,9.2,104.2,9.0,4,0.51,123.15,3109.5,1213539.0,4.083
2020-02-12,28.0,23.7,79.2,0.18,100,4.17,15.9,226.5,1009.1,39.3,9.1,126.1,10.8,5,0.53,115.001,2703.0,1082417.0,4.134
2020-03-12,27.4,23.9,82.2,0.41,100,4.17,15.9,219.4,1009.2,38.1,9.6,177.0,15.2,6,0.55,113.805,2323.0,1184702.0,4.253
2020-04-12,27.7,22.8,75.6,0.02,100,4.17,11.1,89.6,1009.5,38.9,10.2,121.2,10.4,5,0.58,73.11,2355.5,1236478.0,4.308
2020-05-12,27.4,22.9,77.4,8.14,100,12.5,9.2,109.2,1010.2,39.2,10.1,130.3,11.4,5,0.62,92.795,2021.5,1369351.0,4.345
2020-06-12,28.3,23.0,74.7,0.0,0,0.0,12.5,207.0,1010.6,39.0,9.6,238.8,20.7,9,0.67,127.097,2387.0,1706597.0,4.266
2020-07-12,27.2,23.7,82.4,22.22,100,4.17,9.4,159.9,1011.0,38.4,9.7,162.5,13.9,5,0.73,127.397,2445.5,1783284.0,4.268
2020-08-12,27.6,24.0,81.7,0.35,100,4.17,9.9,190.0,1011.3,38.2,9.4,154.0,13.3,6,0.78,124.684,2781.5,1578075.0,4.1985
2020-09-12,27.3,23.9,82.6,8.54,100,4.17,19.7,97.5,1009.9,38.4,9.0,161.9,14.1,6,0.84,127.298,2875.0,1612155.0,4.1565
2020-10-12,26.5,24.0,86.6,2.9,100,4.17,16.4,93.6,1009.9,38.6,9.7,156.7,13.5,5,0.89,127.442,3050.5,1674304.0,4.1385
2020-11-12,27.9,23.7,79.0,0.0,0,0.0,15.9,175.0,1010.0,38.3,9.4,139.3,12.1,5,0.94,123.727,3462.5,1303271.0,4.134
2020-12-12,27.3,23.6,81.2,0.64,100,4.17,17.5,203.3,1009.5,40.3,9.4,110.1,9.6,4,0.97,127.771,3662.0,1624692.0,4.0545
2020-12-13,27.0,23.1,80.2,5.22,100,8.33,19.0,221.2,1009.3,38.3,9.7,97.4,8.5,3,1.0,127.771,3662.0,1624692.0,4.0545
2020-12-14,27.1,23.8,83.3,13.07,100,4.17,15.7,177.5,1009.3,38.4,9.2,135.7,11.6,5,1.0,127.771,3636.5,1624692.0,4.0495
2020-12-15,26.2,23.3,85.4,25.46,100,12.5,9.4,184.0,1010.5,40.4,9.6,197.8,16.9,8,0.0,127.771,3622.0,1624692.0,4.065
2020-12-16,26.0,23.4,86.5,3.25,100,8.33,11.0,199.9,1011.0,40.5,8.9,153.7,13.2,6,0.02,127.771,3633.0,1624692.0,4.051
2020-12-17,25.9,23.9,89.5,83.42,100,8.33,13.9,174.8,1010.3,41.1,8.4,224.2,19.4,8,0.05,127.771,3604.5,1624692.0,4.0415
2020-12-18,25.8,23.6,88.2,0.46,100,8.33,12.3,192.7,1010.3,38.6,9.4,221.4,19.1,8,0.09,127.771,3648.5,1624692.0,4.0375
2020-12-19,26.5,22.8,80.7,0.0,0,0.0,8.7,146.4,1010.6,37.8,10.0,153.9,13.1,6,0.13,127.771,3648.5,1624692.0,4.0375
2020-12-20,26.7,22.9,80.5,0.53,100,4.17,10.5,105.2,1010.7,37.9,8.6,131.9,11.3,6,0.18,127.771,3648.5,1624692.0,4.0375
2020-12-21,27.3,23.3,80.1,0.76,100,4.17,11.9,179.9,1009.8,39.0,9.8,213.4,18.5,8,0.23,127.771,3651.0,1624692.0,4.0465
2020-12-22,27.4,23.6,80.9,0.0,0,0.0,11.0,143.2,1009.1,37.8,9.5,154.1,13.2,5,0.28,127.771,3661.0,1624692.0,4.055
2020-12-23,28.3,23.6,76.7,0.0,0,0.0,15.1,216.8,1007.8,41.7,9.6,238.1,20.5,8,0.32,127.771,3701.5,1624692.0,4.0615
2020-12-24,27.9,24.0,79.7,0.35,100,4.17,12.3,206.2,1008.2,39.3,9.8,173.5,15.0,6,0.37,127.771,3835.5,1624692.0,4.0595
2020-12-25,28.9,24.0,76.2,0.0,0,0.0,12.3,132.2,1008.4,37.9,9.4,172.7,15.0,6,0.4,127.771,3835.5,1624692.0,4.0595
2020-12-26,27.9,23.9,79.9,8.7,100,4.17,20.4,91.0,1009.4,43.1,9.3,193.5,16.8,7,0.44,127.771,3835.5,1624692.0,4.0595
2020-12-27,27.2,23.3,80.7,9.42,100,4.17,15.7,156.3,1009.5,41.3,9.6,216.7,18.7,8,0.47,127.771,3835.5,1624692.0,4.0595
2020-12-28,26.9,24.2,86.2,19.14,100,12.5,15.7,142.3,1009.0,39.7,9.4,190.0,16.4,7,0.49,127.771,3780.5,1624692.0,4.0535
2020-12-29,26.2,23.7,86.9,42.71,100,8.33,15.3,169.2,1009.6,41.0,7.9,107.0,9.1,4,0.5,127.771,3788.0,1624692.0,4.051
2020-12-30,27.1,23.5,82.0,0.22,100,4.17,17.3,130.7,1009.2,40.9,8.9,153.2,13.2,6,0.5,127.771,3788.0,1624692.0,4.04
2020-12-31,27.2,23.6,81.6,1.77,100,4.17,14.1,163.2,1009.8,41.7,8.7,253.8,21.9,9,0.51,127.771,3788.0,1624692.0,4.013
2021-01-01,27.1,22.9,78.4,0.88,100,4.17,9.2,86.6,1010.4,40.6,9.9,132.5,11.5,5,0.53,127.512,3788.0,947392.0,4.013
2021-02-01,26.6,23.6,84.0,0.53,100,4.17,13.7,142.7,1010.1,41.7,9.1,143.3,12.6,5,0.56,120.126,3895.5,900558.0,4.054
2021-03-01,23.8,22.6,93.1,23.54,100,12.5,12.8,213.8,1010.2,47.4,7.9,71.1,6.1,3,0.6,128.285,3976.0,1189859.0,4.0535
2021-04-01,25.7,22.4,83.5,0.35,100,4.17,8.9,109.9,1010.0,38.2,9.0,157.6,13.8,6,0.65,122.83,4108.5,1350777.0,4.1465
2021-05-01,27.3,23.5,81.1,0.88,100,4.17,21.2,258.2,1009.2,41.1,8.7,106.3,9.2,4,0.7,120.425,4400.0,1268424.0,4.1045
2021-06-01,26.2,22.9,82.8,0.0,0,0.0,15.9,226.5,1009.1,37.4,9.6,118.7,10.2,4,0.76,126.881,4026.0,1418494.0,4.1205
2021-07-01,26.9,22.9,79.6,0.0,0,0.0,10.3,122.5,1008.4,37.5,9.9,171.0,14.7,8,0.82,119.112,3888.5,1402315.0,4.1545
2021-08-01,27.8,23.0,76.4,2.3,100,8.33,12.2,84.5,1007.7,41.0,8.9,134.7,11.5,5,0.87,125.42,4620.0,1167188.0,4.2305
2021-09-01,27.0,22.5,77.0,0.18,100,4.17,11.2,110.9,1008.9,38.3,10.1,224.1,19.2,8,0.92,132.329,4479.0,1611518.0,4.145
2021-10-01,27.5,22.5,74.8,0.0,0,0.0,12.5,99.3,1009.4,37.7,9.9,139.3,12.0,5,0.96,137.62,4760.0,1420574.0,4.1845
2021-11-01,27.6,22.2,73.9,0.0,0,0.0,10.7,111.3,1009.9,40.2,10.2,136.1,11.8,5,0.99,137.72,5357.0,1465518.0,4.1465
2021-12-01,27.8,22.2,72.8,0.0,0,0.0,10.0,60.1,1010.3,37.9,10.1,224.9,19.4,8,1.0,138.457,5202.0,1414566.0,4.205
2021-01-13,27.4,21.8,72.3,0.0,0,0.0,8.2,123.7,1010.5,39.8,10.0,230.0,19.9,8,0.0,127.512,3908.0,947392.0,4.0455
2021-01-14,27.3,22.9,77.7,0.0,0,0.0,15.7,155.1,1010.3,38.5,9.0,165.7,14.3,6,0.01,127.512,3840.0,947392.0,4.043
2021-01-15,27.4,22.1,74.0,6.19,100,4.17,13.0,88.1,1009.0,37.6,9.8,274.7,23.7,9,0.03,127.512,3726.5,947392.0,4.0345
2021-01-16,28.3,21.7,69.2,0.0,0,0.0,13.9,135.3,1008.6,38.7,10.1,260.1,22.4,9,0.06,127.512,3726.5,947392.0,4.0345
2021-01-17,28.6,23.4,74.3,0.0,0,0.0,14.3,134.9,1009.6,38.4,9.6,231.8,20.1,8,0.1,127.512,3726.5,947392.0,4.0345
2021-01-18,27.8,20.1,63.8,0.0,0,0.0,11.6,83.1,1010.6,40.1,10.0,231.9,20.0,9,0.14,127.512,3594.5,947392.0,4.047
2021-01-19,26.9,20.4,68.7,0.88,100,4.17,10.9,87.3,1010.5,40.8,9.8,268.8,23.4,9,0.19,127.512,3599.5,947392.0,4.0505
2021-01-20,27.0,21.6,73.3,0.0,0,0.0,15.3,189.9,1010.9,39.0,9.9,191.4,16.5,6,0.23,127.512,3474.0,947392.0,4.048
2021-01-21,27.5,22.5,75.5,0.0,0,0.0,15.7,121.1,1010.4,37.8,8.9,184.4,16.0,7,0.28,127.512,3556.5,947392.0,4.031
2021-01-22,27.1,23.0,79.0,0.0,0,0.0,12.1,139.4,1010.2,37.9,9.8,271.5,23.5,9,0.33,127.512,3572.0,947392.0,4.0375
2021-01-23,27.1,22.9,78.9,4.63,100,8.33,12.8,132.1,1010.3,38.0,9.2,234.8,20.4,8,0.37,127.512,3572.0,947392.0,4.0375
2021-01-24,27.4,23.2,79.5,7.07,100,4.17,13.9,130.2,1010.2,42.0,9.6,243.8,21.1,9,0.41,127.512,3572.0,947392.0,4.0375
2021-01-25,27.3,23.7,81.7,15.03,100,4.17,15.5,158.6,1010.1,38.3,9.0,221.2,19.1,8,0.44,127.512,3578.5,947392.0,4.046
2021-01-26,27.6,22.6,76.3,34.48,100,4.17,17.1,124.4,1009.4,38.7,9.7,214.8,18.6,7,0.47,127.512,3592.5,947392.0,4.0445
2021-01-27,26.8,22.7,80.1,28.29,100,4.17,15.5,103.4,1009.6,38.5,8.7,249.5,21.4,9,0.49,127.512,3682.0,947392.0,4.044
2021-01-28,26.4,23.0,82.7,72.42,100,4.17,18.3,177.7,1010.9,39.2,9.6,171.9,14.9,7,0.5,127.512,3682.0,947392.0,4.044
2021-01-29,27.4,22.7,77.8,0.59,100,4.17,11.9,145.5,1011.2,37.5,8.9,229.2,19.8,8,0.51,127.512,3832.5,947392.0,4.054
2021-01-30,27.8,22.0,72.5,0.0,0,0.0,11.0,103.5,1011.1,39.1,8.7,278.3,24.1,10,0.52,127.512,3832.5,947392.0,4.054
2021-01-31,27.4,21.8,74.0,3.54,100,4.17,14.1,125.8,1011.5,39.3,9.2,277.3,24.0,10,0.54,127.512,3832.5,947392.0,4.054
2021-01-02,27.5,22.4,76.4,47.74,100,4.17,19.0,97.4,1011.8,41.2,9.5,262.6,22.7,9,0.59,127.512,3788.0,947392.0,4.013
2021-02-02,28.8,22.2,69.1,0.0,0,0.0,12.5,125.4,1011.8,37.9,10.2,265.2,22.9,9,0.63,120.126,3888.5,900558.0,4.0425
2021-03-02,28.0,23.2,76.5,0.71,100,4.17,15.7,130.1,1011.4,39.6,10.0,271.0,23.3,9,0.68,128.285,3878.0,1189859.0,4.054
2021-04-02,28.3,21.7,69.5,0.0,0,0.0,8.7,80.1,1011.5,37.3,9.5,280.8,24.1,10,0.74,122.83,4111.0,1350777.0,4.1375
2021-05-02,27.9,20.6,66.5,0.0,0,0.0,14.3,112.5,1011.1,37.2,10.2,299.1,25.8,10,0.8,120.425,4400.0,1268424.0,4.1045
2021-06-02,28.5,22.5,72.2,0.35,100,4.17,14.6,74.4,1010.1,38.6,10.1,292.2,25.3,10,0.85,126.881,4061.5,1418494.0,4.126
2021-07-02,28.6,22.9,72.8,0.0,0,0.0,17.7,143.1,1010.0,37.6,9.9,300.2,25.9,10,0.9,119.112,3938.5,1402315.0,4.1635
2021-08-02,27.7,23.4,78.6,3.58,100,4.17,15.7,133.3,1010.0,40.1,9.9,266.9,23.1,9,0.94,125.42,4463.0,1167188.0,4.2255
2021-09-02,28.6,23.8,76.8,0.0,0,0.0,17.3,173.5,1009.7,38.2,9.5,246.4,21.4,8,0.97,132.329,4432.5,1611518.0,4.1575
2021-10-02,28.4,24.0,77.9,0.4,100,16.67,13.9,124.8,1009.0,34.7,9.7,165.2,14.5,6,1.0,137.62,4760.0,1420574.0,4.1845
2021-11-02,28.7,23.5,74.7,2.65,100,4.17,17.7,128.2,1011.0,28.9,9.0,198.0,17.3,7,1.0,137.72,5351.5,1465518.0,4.149
2021-02-13,28.8,23.1,72.2,0.12,100,4.17,17.3,115.3,1012.1,33.1,9.9,271.0,23.5,9,0.02,120.126,3879.0,900558.0,4.0445
2021-02-14,29.3,23.5,72.7,0.0,0,0.0,17.3,142.5,1011.5,41.1,9.9,267.8,23.1,9,0.04,120.126,3879.0,900558.0,4.0445
2021-02-15,29.6,23.0,69.1,0.0,0,0.0,17.1,171.2,1010.4,41.5,10.2,269.4,23.4,10,0.07,120.126,3908.5,900558.0,4.036
2021-02-16,28.8,22.4,69.1,0.0,0,0.0,15.7,175.7,1010.0,40.8,9.8,291.5,25.1,10,0.1,120.126,3931.0,900558.0,4.0305
2021-02-17,28.4,22.6,72.3,3.54,100,4.17,16.1,161.0,1010.8,41.0,9.0,294.6,25.4,10,0.14,120.126,3993.5,900558.0,4.0385
2021-02-18,28.3,20.5,64.9,3.54,100,4.17,9.1,89.9,1011.6,38.9,9.9,271.5,23.4,9,0.19,120.126,3921.0,900558.0,4.038
2021-02-19,27.7,19.9,63.8,0.0,0,0.0,11.8,96.2,1011.7,35.6,10.1,299.9,25.9,10,0.24,120.126,3917.0,900558.0,4.0435
2021-02-20,28.2,20.3,63.6,0.0,0,0.0,10.7,100.3,1012.4,28.3,10.0,239.2,20.6,9,0.28,120.126,3917.0,900558.0,4.0435
2021-02-21,28.9,20.8,62.9,0.0,0,0.0,20.2,109.6,1012.1,37.5,10.1,279.2,24.1,10,0.33,120.126,3917.0,900558.0,4.0435
2021-02-22,29.0,21.1,64.3,0.0,0,0.0,19.2,93.4,1010.6,37.5,10.2,287.2,24.8,10,0.38,120.126,3952.5,900558.0,4.0405
2021-02-23,28.9,22.0,67.9,0.0,0,0.0,17.7,189.6,1009.6,37.4,10.1,306.3,26.5,10,0.42,120.126,3996.0,900558.0,4.042
2021-02-24,29.2,22.1,67.6,0.0,0,0.0,19.6,208.1,1009.5,37.7,9.8,274.3,23.8,9,0.45,120.126,3991.5,900558.0,4.039
2021-02-25,29.3,20.9,62.4,0.02,100,4.17,25.3,274.2,1008.7,37.6,10.0,290.2,25.0,10,0.48,120.126,4013.5,900558.0,4.04
2021-02-26,28.7,20.0,61.9,0.0,0,0.0,29.1,289.0,1008.4,37.2,10.1,305.6,26.4,10,0.5,120.126,4000.0,900558.0,4.0495
2021-02-27,29.2,21.5,66.0,0.0,0,0.0,21.4,277.9,1008.3,36.1,10.0,312.3,27.0,10,0.5,120.126,4000.0,900558.0,4.0495
2021-02-28,28.6,22.3,69.8,0.18,100,4.17,16.1,213.8,1009.4,38.2,10.1,297.5,25.6,10,0.51,120.126,4000.0,900558.0,4.0495
2021-01-03,29.0,23.2,72.0,0.0,0,0.0,31.8,185.1,1011.0,37.7,9.1,260.0,22.4,9,0.53,127.512,3788.0,947392.0,4.013
2021-02-03,27.9,23.3,77.8,41.55,100,4.17,17.5,130.7,1010.5,41.2,8.0,267.9,23.2,9,0.57,120.126,3725.0,900558.0,4.0475
2021-03-03,27.9,23.7,79.6,3.54,100,4.17,21.2,149.2,1011.0,38.5,8.9,285.8,24.8,10,0.61,128.285,3845.5,1189859.0,4.0495
2021-04-03,28.9,23.3,74.3,0.35,100,4.17,15.7,75.1,1010.8,37.7,8.9,250.2,21.5,8,0.67,122.83,4111.0,1350777.0,4.1375
2021-05-03,29.6,23.4,70.9,0.09,100,4.17,11.5,121.7,1010.3,41.1,10.1,246.3,21.3,8,0.72,120.425,4502.0,1268424.0,4.102
2021-06-03,28.6,23.7,76.2,4.81,100,4.17,22.8,175.8,1010.9,45.0,9.9,183.7,15.8,7,0.78,126.881,4270.0,1418494.0,4.1225
2021-07-03,25.6,23.4,87.8,11.65,100,12.5,13.9,141.7,1012.2,43.2,9.1,142.9,12.3,5,0.83,119.112,3938.5,1402315.0,4.1635
2021-08-03,28.2,22.8,74.5,0.0,0,0.0,15.7,156.9,1011.3,37.3,9.4,283.3,24.4,9,0.88,125.42,4440.0,1167188.0,4.2253
2021-09-03,29.2,21.8,67.5,0.0,0,0.0,11.0,107.1,1011.0,38.5,9.0,245.2,21.1,8,0.93,132.329,4534.0,1611518.0,4.153
2021-10-03,29.4,21.6,65.1,0.0,0,0.0,17.5,190.0,1010.9,38.0,10.1,302.1,26.2,10,0.96,137.62,4760.0,1420574.0,4.1845
2021-11-03,28.5,22.9,72.9,2.43,100,4.17,20.6,127.3,1010.9,38.9,10.0,256.2,22.1,10,0.99,137.72,5404.0,1465518.0,4.1535
2021-12-03,26.6,22.9,81.7,21.28,100,8.33,16.1,147.1,1012.0,38.0,10.0,186.6,16.1,7,1.0,138.457,5163.5,1414566.0,4.2285
2021-03-13,26.9,23.0,80.9,34.1,100,4.17,19.4,200.4,1011.6,40.7,9.5,232.7,20.1,9,0.0,128.285,4193.0,1189859.0,4.117
2021-03-14,27.8,23.9,80.4,0.53,100,4.17,19.0,112.4,1009.8,40.7,9.8,243.4,21.1,8,0.01,128.285,4193.0,1189859.0,4.117
2021-03-15,28.8,23.9,76.7,1.77,100,4.17,17.5,94.1,1009.0,38.0,9.3,228.5,19.6,8,0.02,128.285,4247.5,1189859.0,4.117
2021-03-16,27.1,24.0,84.0,24.63,100,8.33,13.7,144.4,1008.8,40.6,9.3,148.0,12.7,5,0.04,128.285,4215.0,1189859.0,4.114
2021-03-17,27.3,23.7,81.7,1.77,100,4.17,12.8,184.2,1009.0,39.4,9.8,201.9,17.4,7,0.07,128.285,4192.0,1189859.0,4.1185
2021-03-18,27.6,23.4,79.6,1.0,100,4.17,12.1,122.9,1008.3,39.0,9.7,146.8,12.7,5,0.11,128.285,4109.0,1189859.0,4.1075
2021-03-19,27.2,23.7,82.2,13.61,100,4.17,29.1,148.2,1008.4,37.9,8.5,239.4,20.6,8,0.15,128.285,3988.5,1189859.0,4.1165
2021-03-20,26.9,23.6,83.2,29.24,100,4.17,15.9,124.8,1007.2,39.4,8.3,213.9,18.4,7,0.2,128.285,3988.5,1189859.0,4.1165
2021-03-21,27.8,24.3,82.2,0.0,0,0.0,15.5,124.3,1007.3,40.6,8.4,214.5,18.6,8,0.24,128.285,3988.5,1189859.0,4.1165
2021-03-22,29.1,23.3,73.0,0.0,0,0.0,19.2,97.9,1008.7,39.5,9.4,292.3,25.2,10,0.29,128.285,4072.5,1189859.0,4.1095
2021-03-23,28.0,23.1,75.8,0.88,100,4.17,15.7,155.8,1009.5,41.3,9.8,217.0,18.8,8,0.34,128.285,4236.0,1189859.0,4.116
2021-03-24,27.2,23.7,81.6,0.95,100,12.5,8.9,121.4,1009.2,39.5,9.9,171.2,14.7,7,0.39,128.285,4187.5,1189859.0,4.1275
2021-03-25,27.2,23.8,82.8,2.39,100,8.33,13.6,68.5,1008.5,41.4,10.0,182.9,15.7,6,0.43,128.285,4145.5,1189859.0,4.1395
2021-03-26,27.7,23.2,78.3,30.06,100,4.17,13.0,141.9,1008.1,40.3,9.5,281.1,24.1,10,0.46,128.285,4014.0,1189859.0,4.1465
2021-03-27,26.6,23.7,85.4,124.48,100,8.33,14.1,133.9,1008.2,41.6,8.7,253.2,21.8,9,0.49,128.285,4014.0,1189859.0,4.1465
2021-03-28,28.2,23.1,75.6,0.2,100,4.17,12.5,137.0,1007.3,40.1,10.2,196.8,17.1,6,0.5,128.285,4014.0,1189859.0,4.1465
2021-03-29,26.9,23.8,83.7,10.42,100,4.17,9.9,229.8,1008.4,41.0,9.5,188.3,16.1,6,0.51,128.285,4005.5,1189859.0,4.1455
2021-03-30,29.3,23.9,74.7,0.0,0,0.0,12.5,169.8,1006.8,37.9,8.9,212.9,18.4,7,0.53,128.285,4006.0,1189859.0,4.1465
2021-03-31,29.7,23.4,70.9,0.0,0,0.0,16.4,208.6,1006.6,39.9,10.1,127.6,11.1,4,0.55,128.285,3985.0,1189859.0,4.159
2021-01-04,30.2,22.6,66.5,0.0,0,0.0,16.6,190.2,1006.6,37.6,9.8,204.1,17.6,7,0.6,127.512,3903.0,947392.0,3.9965
2021-02-04,29.3,23.5,71.8,4.42,100,4.17,15.3,221.1,1007.3,38.3,9.7,170.9,14.8,6,0.65,120.126,3800.5,900558.0,4.0525
2021-03-04,29.4,23.5,71.5,0.0,0,0.0,17.9,258.5,1007.5,37.7,9.9,74.9,6.5,2,0.7,128.285,3906.0,1189859.0,4.0555
2021-04-04,29.2,24.0,74.2,0.7,100,4.17,18.2,268.6,1008.2,38.2,10.1,196.2,17.0,7,0.76,122.83,4111.0,1350777.0,4.1375
2021-05-04,27.9,24.4,82.5,55.82,100,8.33,16.6,180.6,1009.2,39.8,9.4,106.9,9.1,4,0.81,120.425,4525.5,1268424.0,4.1125
2021-06-04,27.9,24.3,81.9,2.67,100,4.17,11.7,143.5,1009.6,38.6,9.9,179.2,15.5,6,0.86,126.881,4236.0,1418494.0,4.1275
2021-07-04,28.3,23.8,78.1,0.0,0,0.0,17.3,169.6,1010.4,40.3,9.6,193.1,16.8,7,0.91,119.112,3938.5,1402315.0,4.1635
2021-08-04,28.2,23.7,78.3,3.81,100,4.17,17.1,214.7,1009.5,37.9,9.9,240.4,20.7,9,0.94,125.42,4535.5,1167188.0,4.227
2021-09-04,28.6,24.8,80.5,6.39,100,8.33,19.4,158.9,1009.2,39.6,8.8,132.5,11.3,5,0.97,132.329,4534.0,1611518.0,4.153
2021-10-04,28.5,24.0,78.6,7.07,100,4.17,12.5,119.7,1010.1,39.7,9.8,186.6,16.1,7,0.99,137.62,4747.0,1420574.0,4.172
2021-11-04,28.4,24.0,78.6,39.78,100,4.17,23.3,118.5,1010.6,39.4,8.4,232.8,20.0,9,1.0,137.72,5404.0,1465518.0,4.1535
2021-12-04,27.6,23.7,81.0,42.44,100,8.33,17.3,160.4,1011.3,40.4,8.9,239.2,20.6,9,0.0,138.457,5163.5,1414566.0,4.2285
2021-04-13,27.1,24.0,84.0,19.63,100,8.33,15.7,126.2,1011.1,39.0,9.2,195.2,16.9,7,0.01,122.83,4193.5,1350777.0,4.134
2021-04-14,27.5,23.7,81.2,0.7,100,8.33,17.3,143.5,1010.9,38.0,9.5,222.5,19.3,7,0.03,122.83,4153.5,1350777.0,4.1295
2021-04-15,27.1,23.6,82.9,14.48,100,8.33,16.1,166.9,1010.3,38.3,8.2,209.3,18.1,7,0.05,122.83,4163.0,1350777.0,4.128
2021-04-16,26.0,24.0,89.0,22.1,100,8.33,10.3,84.6,1010.5,39.0,8.4,238.4,20.6,8,0.08,122.83,4188.0,1350777.0,4.127
2021-04-17,27.4,23.3,79.7,7.07,100,4.17,15.9,231.5,1011.8,38.7,9.3,135.9,11.8,5,0.12,122.83,4188.0,1350777.0,4.127
2021-04-18,28.1,23.0,75.7,0.18,100,4.17,17.9,191.3,1011.6,39.2,9.9,165.7,14.2,5,0.16,122.83,4188.0,1350777.0,4.127
2021-04-19,27.5,23.8,80.7,14.62,100,8.33,12.3,184.7,1010.6,41.1,9.8,213.4,18.5,7,0.21,122.83,4158.0,1350777.0,4.1295
2021-04-20,28.6,23.7,75.9,1.51,100,8.33,20.8,159.0,1009.9,39.9,9.5,157.3,13.5,5,0.26,122.83,4188.5,1350777.0,4.116
2021-04-21,28.6,24.0,77.1,0.0,0,0.0,17.1,145.6,1009.9,40.3,10.0,183.7,15.9,6,0.31,122.83,4306.5,1350777.0,4.116
2021-04-22,27.6,24.6,83.9,5.28,100,4.17,20.6,154.6,1010.3,38.8,9.9,87.1,7.5,3,0.36,122.83,4376.5,1350777.0,4.11
2021-04-23,28.0,23.2,76.6,0.88,100,4.17,13.9,214.9,1010.2,39.0,9.9,158.1,13.7,6,0.41,122.83,4428.5,1350777.0,4.1115
2021-04-24,28.6,23.2,74.0,0.12,100,12.5,12.1,282.6,1010.3,39.3,9.9,151.7,13.1,6,0.45,122.83,4428.5,1350777.0,4.1115
2021-04-25,28.9,24.0,75.8,3.31,100,8.33,13.0,187.5,1010.0,40.7,9.7,277.7,24.0,9,0.48,122.83,4428.5,1350777.0,4.1115
2021-04-26,27.2,24.5,85.9,24.75,100,4.17,11.4,182.8,1009.9,39.6,8.9,209.5,18.0,7,0.5,122.83,4338.0,1350777.0,4.1035
